Fecha;PM10;PM2.5;Vel Vient0;Dir Vient0;NO;NO2;NOX;SO2;CO;OZONO;BC ug/m3;Temperatura;Presion Baro;HR;Precipitacion;Rad Solar
23/06/2024 16:00;9;0;0,9;137;1,9;3,5;5,4;0;0,2;6;0,5;16,6;0;62,4;0;115
23/06/2024 17:00;6;0;1,8;115;3,3;4,6;7,9;0;0,3;5,7;0,4;16,4;0;61,7;0;68
23/06/2024 18:00;25;1,1;1;22;3,4;11,9;15,3;0;0,5;3,2;1,1;15;0;74,7;0;21
23/06/2024 19:00;21;5;1;315;2,6;16;18,6;0;0,5;0,8;1,8;14,1;0;80;0;0
23/06/2024 20:00;16;6;1;335;3,5;15,8;19,3;0;0,5;0,6;1,6;13,5;0;82,6;0,1;0
23/06/2024 21:00;9;7;0,3;309;7,3;16,8;24,1;0;0,6;0;1,6;12,7;0;88,9;0,4;0
23/06/2024 22:00;12;6;0,2;30;6,2;15,4;21,7;0;0,5;0,2;1,8;12,5;0;90;0;0
23/06/2024 23:00;10;5;1;89;2,7;8,2;10,9;0;0,3;2,2;0,7;12,5;0;85;0;0
24/06/2024 0:00;7;2;1,2;88;2,1;7,3;9,5;0;0,2;2,5;0,6;12,3;0;84,8;0,1;0
24/06/2024 1:00;4;0,5;0,5;69;0,8;8;8,7;0;0,2;2;0,5;11,7;0;89,2;0;0
24/06/2024 2:00;11;1,1;1;357;1,1;14,2;15,3;0;0,3;0,8;1,1;11,8;0;88,9;0;0
24/06/2024 3:00;13;2;0,4;323;0,5;13,3;13,8;0;0,3;1,1;1;11,5;0;88,1;0;0
24/06/2024 4:00;9;1,9;0,2;340;0,9;15,4;16,3;0;0,3;0,4;1,9;11,7;0;87,4;0;0
24/06/2024 5:00;11;4;0,2;209;5;14,3;19,4;0;0,3;0;1,8;11,3;0;88,4;0;0
24/06/2024 6:00;22;3;0,9;108;9,8;9,6;19,4;0;0,3;0,1;1,9;11;0;88;0;0
24/06/2024 7:00;17;2,3;0,6;96;17;11;28;0;0,5;0,1;2,3;11,7;0;84,2;0;42
24/06/2024 8:00;24;6;0,2;89;23,5;15,4;38,9;0;0,8;1;3,6;14;0;76,3;0;129
24/06/2024 9:00;24;5;0,4;22;21;18,5;39,5;0;0,8;2,8;4;15,9;0;67,6;0;208
24/06/2024 10:00;8;8;1,9;128;5,4;6,4;11,8;0;0,3;5,8;1,5;15,7;0;62,2;0;195
24/06/2024 11:00;13;2;1,7;126;3,3;4,8;8,1;0;0,3;6,2;0,9;16,8;0;59;0;270
24/06/2024 12:00;9;1;2;117;2,7;4,2;6,9;0;0,2;6,6;0,6;17,2;0;58,5;0;348
24/06/2024 13:00;7;2;2,6;117;2,5;3,8;6,2;0;0,2;6,6;0,6;18,8;0;53,3;0;566
24/06/2024 14:00;8;0,7;3;119;2,9;4;6,8;0;0,2;6,5;0,7;17,1;0;62,1;0;312
24/06/2024 15:00;9;0,9;2,3;120;4;4,9;8,9;0;0,3;5,4;0,9;15,9;0;69,3;0,3;236
24/06/2024 16:00;12;3;3,3;118;3,6;4,3;7,9;0;0,3;5,6;0,9;17;0;60,3;0;217
24/06/2024 17:00;7;3;3,6;116;4,9;5,6;10,5;0;0,3;5,3;0,9;15,8;0;64,9;0;88
24/06/2024 18:00;14;2;1,6;135;7,1;7,4;14,5;0;0,5;3,5;1,5;13,8;0;77,3;0;21
24/06/2024 19:00;11;2;1;144;5,4;7,3;12,7;0;0,4;3,9;1,1;14;0;71;0;0
24/06/2024 20:00;11;3;1;117;5,7;7,3;12,9;0;0,4;3,2;1,1;13,6;0;73,3;0;0
24/06/2024 21:00;12;7;1,1;112;5,6;7,5;13,1;0;0,4;3;0,9;13,4;0;74,9;0;0
24/06/2024 22:00;7;5;0,5;100;2,6;6;8,6;0;0,3;3,7;0,7;13,1;0;76,1;0;0
24/06/2024 23:00;7;3;0,4;95;3;8,5;11,5;0;0,3;1,7;0,9;12,4;0;82,7;0;0
25/06/2024 0:00;4;2;1,4;103;1,6;4,5;6;0;0,2;3,9;0,7;12,7;0;78,1;0;0
25/06/2024 1:00;7;5;0,4;107;1,4;4,2;5,6;0;0,2;4,4;0,5;12,5;0;76,8;0;0
25/06/2024 2:00;7;4;0,4;93;0,5;2,4;2,8;0;0,1;5,7;0,2;12,4;0;76,5;0;0
25/06/2024 3:00;6;1;0,4;89;0,3;2,2;2,5;0;0,1;5,5;0,5;12,2;0;79;0;0
25/06/2024 4:00;6;0,5;0,6;107;0,4;2,8;3,2;0;0,1;4,1;0,5;11,8;0;83;0;0
25/06/2024 5:00;3;0,3;0,8;98;0,7;3,7;4,4;0;0,1;5,4;0,3;11,8;0;81,2;0;0
25/06/2024 6:00;1,7;1,7;0,3;100;6,4;10,9;17,3;0;0,3;1,1;1,7;11,3;0;87,4;0,1;0
25/06/2024 7:00;4;2;1,3;113;8,2;9,8;18,1;0;0,4;2,5;1,9;11,7;0;85,5;0;34
25/06/2024 8:00;9;2;1;109;4,1;7,6;11,7;0;0,3;5,7;1;12,9;0;78;0;114
25/06/2024 9:00;9;1;1;99;2,3;4,1;6,5;0;0,2;7,3;0,4;16,3;0;61,6;0;403
25/06/2024 10:00;0;0;0,8;128;2,6;3,1;5,6;0;0,2;7,4;0,8;18,4;0;56,1;0;621
25/06/2024 11:00;0;0;1,8;144;0;0;0;0;0;0;0,7;17,3;0;60,2;0;437
25/06/2024 12:00;0;0;3,2;114;0;0;0;0;0;0;0,7;17,9;0;56,7;0;561
25/06/2024 13:00;0;18;3;122;0;0;0;0;0;0;0,6;18,3;0;53,5;0;424
25/06/2024 14:00;18;3;3,9;120;0;0;0;0;0;0;0,7;18,3;0;51,6;0;513
25/06/2024 15:00;6;6;4,1;113;0;0;0;0;0;0;0,7;19,2;0;49,4;0;666
25/06/2024 16:00;3;3;2,4;109;0;0;0;0;0;0;0,4;18,9;0;49,2;0;229
25/06/2024 17:00;4;4;2,8;104;2,1;3,8;6;0;0,2;9,6;0,5;17,9;0;50,6;0;40
25/06/2024 18:00;16;3;3,2;119;5;7,8;12,8;0;0,4;8,6;1,1;16,5;0;56,4;0;16
25/06/2024 19:00;18;4;3;122;6,1;9,3;15,4;0;0,5;8;1,1;14,7;0;63;0;0
25/06/2024 20:00;17;7;1,6;98;3,6;8,8;12,3;0;0,4;6,9;0,9;13,9;0;66,8;0;0
25/06/2024 21:00;14;7;1,6;91;2;7;9;0;0,3;7,2;0,6;13,8;0;67,4;0;0
25/06/2024 22:00;10;4;1,2;148;1,7;6,5;8,2;0;0,3;8,7;0,6;14;0;66,7;0;0
25/06/2024 23:00;10;2;1,4;168;0,9;3,7;4,6;0;0,2;9,4;0,6;13,8;0;67,1;0;0
26/06/2024 0:00;11;0,4;1;155;0,8;3,9;4,8;0;0,2;8,6;0,4;13,6;0;66,8;0;0
26/06/2024 1:00;7;0,3;1;117;0,6;3,7;4,3;0;0,2;6,1;0,3;13,1;0;71,3;0;0
26/06/2024 2:00;10;0,3;0,3;125;0,3;2,7;3;0;0,2;5,6;0,3;12,2;0;80,4;1;0
26/06/2024 3:00;11;11;0,8;95;0,2;2,8;3;0;0,1;5,5;0,2;11,5;0;85,2;0;0
26/06/2024 4:00;10;6;1,7;111;0,3;2;2,3;0;0,1;7,1;0,1;11,9;0;78,1;0;0
26/06/2024 5:00;11;1;0,7;91;1;5,1;6,2;0;0,2;4,9;0,5;11,8;0;78,7;0;0
26/06/2024 6:00;10;0,7;1,4;87;2,1;6,6;8,8;0;0,2;3,5;0,7;11,7;0;77,6;0;1
26/06/2024 7:00;20;1,5;0,3;88;10,2;12;22,3;0;0,5;1,5;1,5;12,1;0;76,4;0;54
26/06/2024 8:00;27;6;0,7;56;17,4;13,5;30,9;0;0,6;3,1;3,4;15,8;0;64,9;0;279
26/06/2024 9:00;13;11;1,9;125;4,2;6,7;10,9;0;0,3;7,1;1,3;15,6;0;60,2;0;271
26/06/2024 10:00;9;6;1;112;2,2;5;7,2;0;0,2;7,3;0,7;15,8;0;60,8;0;282
26/06/2024 11:00;9;0,5;2,2;113;1,6;3,8;5,4;0;0,2;8;0,5;17,2;0;54,6;0;498
26/06/2024 12:00;6;1;3;141;2,3;3,7;6,1;0;0,2;8,3;0,6;15,5;0;63,8;0;342
26/06/2024 13:00;12;3;4,2;155;2,4;3,5;5,8;0;0,2;8,7;0,4;15,1;0;60,1;0;210
26/06/2024 14:00;11;2;3,1;136;2;3,5;5,5;0;0,2;8,3;0,4;14,6;0;60,9;0;135
26/06/2024 15:00;8;2;1,8;124;2,4;4,1;6,4;0;0,2;7,8;0,7;16;0;58,1;0;340
26/06/2024 16:00;6;0,4;1,6;122;2,3;4,1;6,4;0;0,2;7,6;0,4;16,9;0;53,9;0;187
26/06/2024 17:00;4;0,6;2,3;115;3,3;5,5;8,8;0;0,3;7,6;0,6;16,3;0;54,7;0;77
26/06/2024 18:00;17;3;2,4;129;5,5;8;13,5;0;0,4;7,4;1,8;14,3;0;59,5;0;17
26/06/2024 19:00;9;6;1,9;122;10,1;12,8;22,9;0;0,7;4,9;1,2;12,9;0;64,5;0;0
26/06/2024 20:00;11;4;0,4;145;7,7;12,6;20,2;0;0,6;3,6;1,5;11,7;0;69,3;0;0
26/06/2024 21:00;18;6;0,8;124;4,1;10,2;14,3;0;0,4;5,5;0,9;11,7;0;69,2;0;0
26/06/2024 22:00;8;4;1,4;137;2,8;7,6;10,4;0;0,3;6,9;0,6;11,8;0;69,6;0;0
26/06/2024 23:00;7;3;2,3;118;1,6;5,9;7,6;0;0,3;6,9;0,6;11,5;0;69,1;0;0
27/06/2024 0:00;6;2;1;117;1,1;5,1;6,2;0;0,2;6,8;0,4;10,9;0;70,5;0;0
27/06/2024 1:00;6;3;1,4;103;0,8;4;4,8;0;0,1;5;0,4;10,4;0;73,7;0;0
27/06/2024 2:00;11;3;1,3;77;0,4;3;3,4;0;0,1;5;0,2;10,7;0;72,4;0;0
27/06/2024 3:00;14;1,1;1,3;104;0,5;3,7;4,2;0;0,1;3,5;1,1;10,9;0;73,4;0;0
27/06/2024 4:00;9;1;0,7;101;0,7;5,3;6;0;0,2;2,5;0,6;10,7;0;74,8;0;0
27/06/2024 5:00;23;2;0,3;105;9,9;11,3;21,2;0;0,2;1,1;1,7;10,7;0;76,8;0;0
27/06/2024 6:00;32;4;0,6;99;19,6;13;32,6;0;0,4;0;3,2;10,4;0;80;0;0
27/06/2024 7:00;33;7;0,8;103;27,9;11,1;38,9;0;0,6;0;3,2;10,8;0;78,1;0;34
27/06/2024 8:00;49;9;0,3;23;40,6;17,3;57,9;0;0,8;0,4;5,3;12,5;0;73,4;0;106
27/06/2024 9:00;76;15;0,7;360;44,3;26,9;71,2;0;1,1;3;7,4;16,3;0;60,1;0;420
27/06/2024 10:00;82;30;1,3;8;36,8;39,1;76;0;1,3;5,8;8,4;18,1;0;53,5;0;469
27/06/2024 11:00;0;32;1,6;85;12,2;18,6;30,8;0;0,6;6,7;4,1;18,2;0;51,4;0;580
27/06/2024 12:00;15;6;1,9;131;2,8;6,6;9,3;0;0,3;7,9;4,6;18,7;0;49,4;0;392
27/06/2024 13:00;17;5;1,9;107;1,7;5;6,7;0;0,2;7,3;1,1;17,9;0;51,9;0;312
27/06/2024 14:00;4;3;2,2;96;1,5;4,2;5,6;0;0,2;7;0,4;18,4;0;50,9;0;281
27/06/2024 15:00;7;0,4;1,1;89;1,5;4;5,5;0;0,2;7;0,4;19,2;0;48;0;289
27/06/2024 16:00;55;2,4;0,8;280;3,1;16,6;19,6;0;0,4;7;2,4;16,4;0;67,2;0,4;29
27/06/2024 17:00;32;22;0,8;358;3,6;16,8;20,5;0;0,5;3,9;3;13,9;0;83,5;0;39
27/06/2024 18:00;40;20;1,1;357;3,9;20,9;24,8;0;0,6;3,3;3,2;13,9;0;77,7;0;19
27/06/2024 19:00;51;19;0,8;340;6,6;27,4;34;0;0,8;0,4;4,5;13,2;0;76,7;0;0
27/06/2024 20:00;51;15;0,6;76;21,2;25,9;47,2;0;1,2;0;4,8;12,7;0;79,2;0;0
27/06/2024 21:00;40;19;1,6;114;24,1;16,4;40,5;0;1,1;0;4,4;12,5;0;79,2;0;0
27/06/2024 22:00;29;14;1,2;107;16,9;11,7;28,6;0;0,7;0;2,9;12,3;0;79,1;0;0
27/06/2024 23:00;33;11;0,6;104;19,8;13,4;33,2;0;0,7;0;2,6;12,3;0;79,5;0;0
28/06/2024 0:00;32;12;0,3;107;22,4;15,1;37,6;0;0,7;0;3,1;12,3;0;79,9;0;0
28/06/2024 1:00;43;15;0,2;14;24,9;18,3;43,2;0;0,7;0;3,8;12,2;0;78,8;0;0
28/06/2024 2:00;33;17;0,5;319;18,4;17,6;36;0;0,6;0,1;3,7;12,1;0;80,1;0;0
28/06/2024 3:00;17;13;0,5;310;3,9;13;16,8;0;0,3;2,2;2,6;11,5;0;83,2;0;0
28/06/2024 4:00;15;9;0,1;271;1,4;13,4;14,8;0;0,3;2;1,6;11;0;85,6;0;0
28/06/2024 5:00;31;8;0,9;101;5,5;13,7;19,3;0;0,3;0;2,5;10,9;0;86,1;0;0
28/06/2024 6:00;33;13;0,3;89;14,7;11,5;26,2;0;0,5;0;3,4;11,1;0;84;0;0
28/06/2024 7:00;26;14;0,7;100;19,8;9,7;29,5;0;0,6;0;3,4;11,7;0;81,3;0;25
28/06/2024 8:00;48;14;0,4;32;36,5;20;56,5;0;1;0,4;6,3;13,2;0;77;0;99
28/06/2024 9:00;70;16;0,5;308;42,1;28,9;71;0;1,3;1,3;9,3;14,8;0;71,2;0;148
28/06/2024 10:00;68;38;0,2;298;25,7;30,9;56,5;0;1,1;2,5;7,7;14,6;0;71;0;91
28/06/2024 11:00;63;34;0,3;265;21,7;31,1;52,8;0;1;4,2;7,4;15,3;0;69,9;0;177
28/06/2024 12:00;49;34;1,4;315;14,5;23,3;37,8;0;0,7;4,6;5,9;16,2;0;68,9;0;183
28/06/2024 13:00;47;20;2,1;324;9,9;22,4;32,4;0;0,6;3,5;4,9;14,3;0;77,8;0,2;82
28/06/2024 14:00;28;28;1,5;299;6,3;20,3;26,7;0;0,5;3;3,6;12,6;0;87,5;3;26
28/06/2024 15:00;22;13;1,2;333;7,8;20,8;28,7;0;0,6;2,5;3,3;12,3;0;90,6;3,2;57
28/06/2024 16:00;18;13;0,5;328;6,3;23,3;29,7;0;0,6;4,7;3,2;13,3;0;89;0,1;122
28/06/2024 17:00;29;23;0,1;176;7,2;25,5;32,7;0;0,7;4,3;3,9;13,6;0;86,2;0;66
28/06/2024 18:00;29;16;0,2;257;6;25,9;31,9;0;0,8;4,5;3,5;13,8;0;80,4;0;39
28/06/2024 19:00;38;16;1,5;104;15,3;22,8;38,1;0;1;0,2;4,7;12,5;0;86,5;0;0
28/06/2024 20:00;35;16;1,6;107;17,2;15,2;32,4;0;0,9;0;3,8;12;0;86,5;0;0
28/06/2024 21:00;28;12;2;105;15,4;11,6;27;0;0,8;0;3,4;11,6;0;86,2;0;0
28/06/2024 22:00;34;12;1,4;104;12,6;11,4;24,1;0;0,7;0,4;2,2;12;0;83,9;0,1;0
28/06/2024 23:00;28;10;1,4;107;13,2;10,1;23,3;0;0,6;0;2,2;11,6;0;87,6;0,3;0
29/06/2024 0:00;24;10;1,1;111;12,1;11,4;23,5;0;0,6;0;2,2;11,6;0;89,5;1,5;0
29/06/2024 1:00;26;8;0,3;100;4;12,5;16,5;0;0,4;1,7;1,7;11,2;0;91,6;2,5;0
29/06/2024 2:00;24;9;0,3;60;2,4;9,8;12,3;0;0,3;0,8;1,4;11,2;0;92,7;0,2;0
29/06/2024 3:00;26;8;0,8;333;2,4;21,2;23,5;0;0,5;0,3;2,9;11,2;0;93,3;0,1;0
29/06/2024 4:00;20;20;0,9;357;1,2;19;20,2;0;0,4;2,2;2,3;10,9;0;93,4;0;0
29/06/2024 5:00;12;10;0,3;333;1;19,4;20,4;0;0,4;1,9;1,8;10,6;0;93,5;0;0
29/06/2024 6:00;16;9;0,3;93;5,9;20,4;26,4;0;0,5;0,5;2,4;10,6;0;93,5;0;1
29/06/2024 7:00;19;7;1,3;100;11,3;10,9;22,2;0;0,4;0,3;1,8;10,4;0;91,3;0;88
29/06/2024 8:00;17;7;1,1;90;9,8;12;21,7;0;0,4;2,4;1,5;13,7;0;74,7;0;240
29/06/2024 9:00;30;5;1;52;10,8;16;26,9;0;0,6;5,2;2,6;15,8;0;66,6;0;388
29/06/2024 10:00;37;17;0,4;27;8,1;24,7;32,8;0;0,8;9,1;3,4;16,8;0;60,8;0;252
29/06/2024 11:00;29;16;0,6;131;4,4;16,7;21,1;0;0,5;10,2;2,6;18,4;0;52,2;0;450
29/06/2024 12:00;16;15;1,5;121;2,3;7,4;9,7;0;0,3;9,3;0,8;19,3;0;48,1;0;380
29/06/2024 13:00;12;5;1,3;85;1,4;5,8;7,3;0;0,2;8,7;0,5;20,5;0;44,7;0;463
29/06/2024 14:00;15;2;0,8;94;1,5;5,8;7,3;0;0,2;8,7;0,6;20,4;0;45,4;0;289
29/06/2024 15:00;39;8;1,7;299;2,1;13,3;15,4;0;0,5;13,6;2,1;19,8;0;57;0;219
29/06/2024 16:00;39;22;2,3;315;2,5;15,3;17,9;0;0,5;9,8;2,5;17,7;0;69,3;0,2;165
29/06/2024 17:00;33;19;1;335;3,2;19,1;22,2;0;0,6;5,5;2,4;15,2;0;83,5;0,1;47
29/06/2024 18:00;36;22;1,1;343;3,9;25,1;29;0;0,8;3;3,3;15,2;0;83,1;0;28
29/06/2024 19:00;35;18;0,7;331;2,9;27,2;30,1;0;0,8;2;2,9;14,4;0;82,9;6,5;0
29/06/2024 20:00;34;19;0,5;137;13,6;22;35,7;0;0,9;2,2;2,8;12,8;0;89,1;3,6;0
29/06/2024 21:00;25;20;0,6;110;17,2;14,6;31,8;0;0,8;0,1;2;12,6;0;88,6;0;0
29/06/2024 22:00;17;12;1,3;108;11;13;24,1;0;0,6;1,6;1,6;12,5;0;80,7;0;0
29/06/2024 23:00;20;11;1;98;5,9;13,7;19,6;0;0,5;2,8;1,1;12,6;0;78,2;0;0
30/06/2024 0:00;17;8;0,6;82;4,8;13,8;18,6;0;0,4;3,8;1;12,6;0;76,1;0;0
30/06/2024 1:00;29;5;0,7;104;9,7;18;27,7;0;0,5;2,2;1,4;12,2;0;79,2;0;0
30/06/2024 2:00;17;4;0,4;151;10,8;14,8;25,7;0;0,5;3,3;1,8;11,8;0;81,5;0;0
30/06/2024 3:00;18;4;0,8;124;5,2;12,5;17,6;0;0,4;2,5;1,1;11,8;0;82,6;0;0
30/06/2024 4:00;14;4;0,7;136;0,9;6;7;0;0,2;7,6;0,3;11,7;0;78;0;0
30/06/2024 5:00;11;3;0,3;107;0,9;6,6;7,5;0;0,2;6,3;0,3;11,1;0;79,9;0;0
30/06/2024 6:00;12;2;0,7;111;2,3;7,7;10;0;0,2;3,3;0,6;9,7;0;84,3;0;0
30/06/2024 7:00;15;4;1;111;7,4;11,4;18,9;0;0,4;1,9;1;10,5;0;83,7;0;49
30/06/2024 8:00;10;2;0,5;30;5,9;11,5;17,4;0;0,4;4,9;0,9;15;0;65,5;0;187
30/06/2024 9:00;17;1,3;0,7;1;4,6;12,3;16,9;0;0,5;6,9;1,3;15,7;0;61,1;0;227
30/06/2024 10:00;10;2;1;5;1,7;7,4;9,1;0;0,3;8,2;0,6;19,1;0;49,9;0;593
30/06/2024 11:00;12;3;1;341;1,4;7;8,3;0;0,3;10,5;0,7;19,9;0;46,3;0;428
30/06/2024 12:00;8;5;0,6;14;1,3;6,6;7,8;0;0,3;10,1;0,6;20,1;0;46,2;0;281
30/06/2024 13:00;9;3;1;43;2,4;8,9;11,3;0;0,4;8,9;0,9;18,5;0;52,6;0;182
30/06/2024 14:00;6;6;1,7;114;1,9;5,3;7,2;0;0,3;8,6;0,4;20,8;0;43,8;0;432
30/06/2024 15:00;29;5;1,5;111;2,4;10;12,4;0;0,4;8,7;0,7;18,7;0;54,4;0;99
30/06/2024 16:00;51;11;1,7;342;3;16,7;19,7;0;0,6;8,9;2,2;18,7;0;66,3;0;139
30/06/2024 17:00;33;22;2,1;12;1,1;15,8;16,9;0;0,5;5,3;2,2;14,8;0;84;2,6;2
30/06/2024 18:00;22;17;0,3;176;10,9;19,4;30,4;0;0,8;2,4;2,2;12,6;0;89,9;0,3;8
30/06/2024 19:00;16;13;1,1;94;15,5;16,2;31,6;0;0,8;1,2;1,8;13,3;0;84,9;0;0
30/06/2024 20:00;33;7;0,1;98;39,4;21,8;61,2;0;1,5;0;3,1;12,9;0;86,4;0;0
30/06/2024 21:00;37;20;1;106;36,4;17,8;54,2;0;1,3;0;3,3;12,9;0;86,3;0;0
30/06/2024 22:00;29;9;1,3;110;19,9;13,4;33,3;0;0,8;0;2,4;12,8;0;83,7;0;0
30/06/2024 23:00;17;9;1,5;106;10,9;8,6;19,6;0;0,5;0,3;1,2;12,2;0;83,1;0;0
1/07/2024 0:00;13;6;1,1;108;10,3;11,1;21,4;0;0,5;0;1,1;12,4;0;83;0;0
1/07/2024 1:00;13;4;1,2;107;4,7;7,2;12;0;0,3;0;0,5;12,3;0;81,1;0;0
1/07/2024 2:00;13;3;1,3;110;2,8;6,3;9,2;0;0,3;0;0,5;11,8;0;83,3;0;0
1/07/2024 3:00;10;3;1;110;2;5,9;8;0;0,3;0;0,5;11,5;0;83,2;0;0
1/07/2024 4:00;7;2;0,9;103;1,4;4,9;6,4;0;0,2;0;0,4;11,8;0;82,7;0;0
1/07/2024 5:00;17;5;1,3;52;2,1;8,6;10,8;0;0,3;0;1,2;12,3;0;82,8;0;0
1/07/2024 6:00;27;7;0,4;128;9,3;10,8;20,1;0;0,5;0;1,4;12,1;0;82,7;0;0
1/07/2024 7:00;16;6;0,7;72;5,2;10,1;15,3;0;0,4;0;0,9;12,4;0;80,2;0;23
1/07/2024 8:00;15;3;0,6;13;5;9,4;14,4;0;0,4;0;1,4;14,8;0;71,6;0;167
1/07/2024 9:00;8;6;1,7;92;1,2;4,9;6,1;0;0,2;0;0,3;16;0;62,9;0;224
1/07/2024 10:00;4;1;1,7;95;1;3,6;4,6;0;0,2;0;0,2;16;0;63;0;237
1/07/2024 11:00;8;0,1;2;85;0,8;3,4;4,2;0;0,2;0;0,1;17,4;0;57,3;0;551
1/07/2024 12:00;7;0,3;2;122;1,4;3,5;4,9;0;0,2;0;0,3;19,3;0;51,5;0;725
1/07/2024 13:00;6;0,4;2,7;125;1,8;4,2;6;0;0,2;0;0,4;19,7;0;51;0;583
1/07/2024 14:00;11;0;3,3;128;2,1;4,6;6,8;0;0,3;0;0,3;19,4;0;51,4;0;503
1/07/2024 15:00;9;6;3,9;117;1,6;4,1;5,8;0;0,3;0;0,3;19,6;0;47,4;0;564
1/07/2024 16:00;12;3;3;110;1,4;4;5,4;0;0,2;0;0,2;19,9;0;42,9;0;203
1/07/2024 17:00;9;0,3;3,1;110;1,9;4,8;6,7;0;0,3;0;0,3;19,3;0;45,6;0;41
1/07/2024 18:00;20;0,4;3,6;117;2,9;6,1;8,9;0;0,4;0;0,4;17;0;56,4;0;16
1/07/2024 19:00;5;0,4;3,4;120;2,2;5,8;8;0;0,3;0;0,4;15;0;62,6;0;0
1/07/2024 20:00;6;1;2,6;110;0;0;0;0;0,3;0;0,4;14,5;0;64,3;0;0
1/07/2024 21:00;8;2;2,8;112;0;0;0;0;0,2;0;0,4;14,3;0;66,3;0;0
1/07/2024 22:00;20;0,3;2,8;156;0;0;0;0;0,2;0;0,3;13,6;0;72,1;0;0
1/07/2024 23:00;4;0,3;0,9;191;0;0;0;0;0,2;0;0,3;13,8;0;70,1;0;0
2/07/2024 0:00;3;0;1,7;148;0;0;0;0;0,2;0;0,2;13,4;0;67,7;0;0
2/07/2024 1:00;3;3;1,4;101;0;0;0;0;0,1;0;0,1;12,8;0;69,4;0;0
2/07/2024 2:00;4;3;1;123;0;0;0;0;0,1;0;0,3;12,6;0;69,7;0;0
2/07/2024 3:00;8;2;0,2;164;0;0;0;0;0,1;0;0,2;12,1;0;72,7;0;0
2/07/2024 4:00;6;1;0,7;105;0;0;0;0;0,2;0;0,3;11,6;0;75,2;0;0
2/07/2024 5:00;10;4;0,9;113;0;0;0;0;0,2;0;0,7;11,4;0;77,3;0;0
2/07/2024 6:00;22;6;1,1;113;0;0;0;0;0,3;0;1,5;10,9;0;79;0;0
2/07/2024 7:00;27;4;0,4;70;0;0;0;0;0,7;0;2;11,2;0;79,4;0;48
2/07/2024 8:00;15;6;1,3;128;0;0;0;0;0,7;0;2,5;13,3;0;67,9;0;75
2/07/2024 9:00;17;5;1,8;119;0;0;0;0;0,3;0;0,7;14,5;0;64,1;0;260
2/07/2024 10:00;5;2;1,5;130;0;0;0;0;0,2;0;0,5;15,3;0;64,1;0;247
2/07/2024 11:00;10;0,5;1,3;110;0;0;0;0;0,2;0;0,5;16,6;0;59,7;0;400
2/07/2024 12:00;6;0,6;2;114;0;0;0;0;0,2;0;0,6;17,8;0;54,6;0;555
2/07/2024 13:00;0;8;2,1;128;0;0;0;0;0,2;0;0,5;18,2;0;53;0;457
2/07/2024 14:00;6;6;3,2;131;0;0;0;0;0,2;0;0,7;17,9;0;54,1;0;496
2/07/2024 15:00;2;2;3;140;0;0;0;0;0,3;0;0,5;17,8;0;54,2;0;446
2/07/2024 16:00;15;1;2,6;131;0;0;0;0;0,3;0;0,4;18,3;0;51,4;0;210
2/07/2024 17:00;10;0,7;3,1;126;0;0;0;0;0,3;0;0,7;17,2;0;53,7;0;31
2/07/2024 18:00;8;0,8;2,6;130;0;0;0;0;0,4;0;0,8;15,5;0;60,1;0;14
2/07/2024 19:00;13;1;2;141;0;0;0;0;0,5;0;0,7;14,3;0;65,8;0;0
2/07/2024 20:00;14;2;1;137;0;0;0;0;0,4;0;0,7;14;0;68,1;0;0
2/07/2024 21:00;9;5;0,4;146;0;0;0;0;0,3;0;0,6;13,6;0;69;0;0
2/07/2024 22:00;8;5;1,3;130;0;0;0;0;0,3;0;0,6;13,4;0;70,1;0;0
2/07/2024 23:00;8;3;1,2;126;0;0;0;0;0,3;0;0,9;13,3;0;72,5;0;0
3/07/2024 0:00;6;1;0,8;111;0;0;0;0;0,2;0;0,4;12,9;0;75,6;0,2;0
3/07/2024 1:00;10;0;1,2;102;0;0;0;0;0,2;0;0,3;11,6;0;86,4;0,1;0
3/07/2024 2:00;7;0;1,5;138;0;0;0;0;0,1;0;0,2;12,3;0;78,9;0,1;0
3/07/2024 3:00;5;0,2;1,2;126;0;0;0;0;0,1;0;0,2;12,5;0;74,1;0;0
3/07/2024 4:00;11;0,2;0,9;102;0;0;0;0;0,1;0;0,2;12,4;0;73,8;0;0
3/07/2024 5:00;6;1;1,4;96;0;0;0;0;0,1;0;0,3;12;0;75,7;0;0
3/07/2024 6:00;12;1,1;0,8;104;0;0;0;0;0,2;0;1,1;11,3;0;81,9;0;1
3/07/2024 7:00;13;1,6;1;97;0;0;0;0;0,4;0;1,6;12,4;0;77,6;0;55
3/07/2024 8:00;11;3;0,6;79;0;0;0;0;0,4;0;1;13,9;0;70,3;0;105
3/07/2024 9:00;8;4;1,1;113;0;0;0;0;0,3;0;0,9;16,2;0;61,8;0;302
3/07/2024 10:00;6;0,7;2,2;123;0;0;0;0;0,3;0;0,7;16,5;0;61,1;0;368
3/07/2024 11:00;9;0,5;2,6;115;0;0;0;0;0,2;0;0,5;17,4;0;59,5;0;504
3/07/2024 12:00;9;0,6;0,7;158;0;0;0;0;0,2;0;0,6;17,3;0;61,8;0;269
3/07/2024 13:00;7;0;2,1;109;0;0;0;0;0,2;0;0,5;17,2;0;61,6;0;306
3/07/2024 14:00;15;0;2,4;118;0;0;0;0;0,2;0;0,6;18,2;0;57,5;0;530
