Fecha;PM10;PM2.5;Vel Viento;Dir Viento;NO;NO2;NOX;SO2;CO;OZONO;BC;Temperatura;Presion Baro;HR;Precipitacion;Rad Solar;
7/08/2024 1:00;15,6;5,4;0,5;231;7,3;27;34,3;1,2;0,68;2,7;0;12,7;565;67;0;0;
7/08/2024 2:00;22,4;8,5;0,9;281;12,4;23,8;36,2;1,9;0,61;2,1;0;12,2;564;85;0;0;
7/08/2024 3:00;27,3;12;0,8;306;3,6;17,9;21,4;1,3;0,37;5,5;0;12;564;95;0;0;
7/08/2024 4:00;27,7;13,6;0,5;263;4,4;20,6;25,1;1,3;0,49;3;0;12,1;564;88;0;0;
7/08/2024 5:00;25;14,7;0,6;241;15,3;21;36,3;1,5;0,6;1,9;0;11,6;564;80;0;0;
7/08/2024 6:00;22,2;14,2;0,6;244;37,4;18,9;56,3;1,5;0,83;1;0;10,7;564;80;0;1;
7/08/2024 7:00;34;10,3;0;221;28,4;24,8;53,2;1,4;0,97;3,1;0;11,9;564;70;0;99;
7/08/2024 8:00;28,9;22,6;0,6;301;33,3;28,9;62,2;2;1,27;6,9;0;13,9;565;66;0;320;
7/08/2024 9:00;41,4;17,3;1;296;37,9;41,1;79;2,3;1,53;11,4;0;15,5;565;60;0;574;
7/08/2024 10:00;59,5;41,8;1,6;315;18,1;32,2;50,2;2;0,89;23,6;0;18,2;565;47;0;845;
7/08/2024 11:00;49,2;30;3,6;147;3,3;7,1;10,4;0,8;0,32;26,4;0;20,4;565;33;0;1051;
7/08/2024 12:00;44,3;30;4,1;142;2,9;5,6;8,5;0,8;0,33;29,1;0;20,5;565;33;0;1163;
7/08/2024 13:00;32,1;24,7;3,4;144;2,9;5,2;8,1;0,8;0,32;27,2;0;20,5;564;37;0;1118;
7/08/2024 14:00;41,8;33,3;3,2;147;3,4;5,2;8,6;0,8;0,32;23,8;0;20,6;564;38;0;809;
7/08/2024 15:00;30,2;24;2,5;148;2,5;4;6,5;0,8;0,27;23,7;0;21,1;563;37;0;853;
7/08/2024 16:00;21,9;17,9;2,1;162;2,5;4,8;7,3;0,8;0,29;22,4;0;20,9;562;38;0;422;
7/08/2024 17:00;21,5;13,3;2,7;142;3,5;5,7;9,2;0,8;0,3;21,7;0;20,5;562;40;0;276;
7/08/2024 18:00;15,5;9,8;3,1;149;3;7,4;10,5;0,8;0,33;20,9;0;19;563;44;0;79;
7/08/2024 19:00;10,8;9,9;2,4;158;2,6;8,8;11,4;0,9;0,37;19,8;0;17,6;563;49;0;1;
7/08/2024 20:00;8,3;7,6;2,3;154;4,5;12,7;17,2;0,9;0,44;16,2;0;16,8;564;53;0;0;
7/08/2024 21:00;11,2;5,3;2;149;3,5;15,2;18,7;0,8;0,45;13,8;0;15,7;564;55;0;0;
7/08/2024 22:00;9,5;4,6;1,1;187;3,3;18,9;22,1;0,9;0,53;9,9;0;15;565;56;0;0;
7/08/2024 23:00;12,7;3,6;0;207;2,4;21,4;23,8;1,4;0,52;8,6;0;14,2;565;58;0;0;
8/08/2024 0:00;10,3;2,8;0;218;4,6;25,3;29,9;1,3;0,61;3;0;13,7;565;61;0;0;
8/08/2024 1:00;10,8;2,8;0;174;5,6;23,1;28,7;1,2;0,48;2,8;0;13,1;564;61;0;0;
8/08/2024 2:00;22;2,9;0,7;242;5,8;21,8;27,6;1;0,4;2,4;0;12,4;564;64;0;0;
8/08/2024 3:00;18,8;9,9;0,5;262;13,8;20,6;34,4;1,7;0,33;1,5;0;11,6;564;68;0;0;
8/08/2024 4:00;13,9;13;0,5;252;17,2;20;37,1;1,3;0,41;1,4;0;11,4;564;69;0;0;
8/08/2024 5:00;17,9;10;0,7;287;31,3;22,3;53,5;1,9;0,58;1,8;0;11,6;564;70;0;0;
8/08/2024 6:00;21,9;13,1;0,7;281;73,9;25,9;99,8;1,9;1,04;1,8;0;11,7;564;68;0;1;
8/08/2024 7:00;39,5;17;0,9;268;95,1;30,4;125,5;2,9;1,88;2;0;12,3;564;68;0;59;
8/08/2024 8:00;50,6;20;0,7;291;125,4;44,7;170,1;3,9;2,67;3,6;0;14,2;564;66;0;341;
8/08/2024 9:00;84,3;46,6;0,6;297;46;49,5;95,5;3;1,69;7,6;0;15,9;565;57;0;329;
8/08/2024 10:00;78,7;44,7;0,9;302;38;55,7;93,7;2,6;1,51;10,4;0;17;565;51;0;350;
8/08/2024 11:00;77,7;41,9;0,9;256;20,9;44,8;65,8;2;1,2;16,9;0;18,3;565;49;0;385;
8/08/2024 12:00;66,8;33,7;1,9;343;14,6;35,9;50,6;1,4;0,94;16,9;0;18,7;564;52;0;492;
8/08/2024 13:00;66,6;35,2;1,5;327;8,2;22,4;30,6;1;0,63;23,7;0;19,7;564;49;0;470;
8/08/2024 14:00;55,2;40,1;2,2;291;6,7;25,6;32,4;1,2;0,68;25;0;19,6;563;53;0;240;
8/08/2024 15:00;45,9;31,6;3,1;279;8,7;26,9;35,6;1,4;0,78;22,1;0;18;563;71;0;286;
8/08/2024 16:00;50,5;34,3;1,4;266;10,7;30,3;41;1,4;0,84;15,3;0;18,6;563;62;0;141;
8/08/2024 17:00;58,2;32,6;2;254;7,6;30,6;38,3;1,1;0,8;14,4;0;18;563;63;0;66;
8/08/2024 18:00;49,1;22,7;2,3;149;6,2;17,1;23,3;0,7;0,55;12,9;0;17,4;563;58;0;16;
8/08/2024 19:00;35,6;16,2;2,1;140;9,5;22,9;32,4;0,8;0,84;8,9;0;17,2;564;59;0;1;
8/08/2024 20:00;31,9;16,3;1,3;179;6,9;20,6;27,6;0,8;0,68;10,6;0;16,5;564;64;0;0;
8/08/2024 21:00;26,3;13,4;0,7;193;10,6;29,1;39,7;1;0,96;4,1;0;16,1;564;66;0;0;
8/08/2024 22:00;28;10,4;0,7;278;20,2;33,1;53,3;1,1;1,09;2,1;0;15,2;565;69;0;0;
8/08/2024 23:00;25,5;8,2;0;231;23,4;32,9;56,3;1;1,03;1,6;0;14,9;565;67;0;0;
9/08/2024 0:00;27,6;11,5;0;229;44,8;28,4;73,2;1;1,38;1,1;0;14,2;565;71;0;0;
9/08/2024 1:00;36,8;9,3;0,6;265;27,2;27,6;54,8;1,1;0,71;1,6;0;13,7;565;73;0;0;
9/08/2024 2:00;37,3;8,3;0,6;255;8,7;28;36,7;1,6;0,42;2,1;0;13,8;564;71;0;0;
9/08/2024 3:00;26,9;13;0;240;14,6;29,8;44,5;1,6;0,42;1,6;0;13,7;564;71;0;0;
9/08/2024 4:00;32,5;9,4;0,5;245;33,1;30,6;63,6;2,2;0,62;1,8;0;13,8;564;73;0;0;
9/08/2024 5:00;33,1;11;0,8;204;11,2;24,3;35,4;1,4;0,3;2,4;0;13,3;564;80;1,3;0;
9/08/2024 6:00;32,4;11,6;1,2;173;11,8;24,5;36,2;0,9;0,5;3;0;12,8;564;90;0;1;
9/08/2024 7:00;35,1;18,4;0,8;259;45,5;29,6;75,1;1,5;1,34;2,8;0;13,1;565;86;0;37;
9/08/2024 8:00;29,2;20;1,2;319;79,5;32,2;111,7;1,8;1,75;3,1;0;14,1;565;86;0;168;
9/08/2024 9:00;36,3;21,9;0,8;236;55,5;40;95,5;1,5;1,56;5,1;0;15,6;565;77;0;242;
9/08/2024 10:00;38,6;22,7;1,3;328;20,2;30,6;50,8;1,1;0,85;14,4;0;17,5;565;60;0;470;
9/08/2024 11:00;37;29,4;1,9;347;15,8;25,2;41;1;0,57;13,4;0;17,5;565;65;0;328;
9/08/2024 12:00;37,6;22,8;2,1;356;7,7;12,9;20,6;0,8;0,36;16,7;0;18,4;565;61;0;521;
9/08/2024 13:00;27,4;22,8;2,6;99;5,4;8,4;13,8;0,9;0,2;18,5;0;19,5;564;50;0;625;
9/08/2024 14:00;20,1;16,9;2,4;103;4,6;6,8;11,4;0,9;0,22;18;0;19,7;564;48;0;485;
9/08/2024 15:00;18,2;12,4;2,5;123;4,2;5,6;9,9;0,7;0,16;19,4;0;20,6;563;44;0;644;
9/08/2024 16:00;13,8;11,3;2,2;306;5,7;9,8;15,5;0,9;0,33;19,2;0;20,5;563;48;0;476;
9/08/2024 17:00;12,7;10,4;2,5;298;14,3;31,4;45,7;1,5;0,89;12,7;0;18,7;563;70;0;203;
9/08/2024 18:00;24,3;12,3;1,8;313;8,2;29,5;37,6;1,3;0,79;10,3;0;16,9;564;80;0;37;
9/08/2024 19:00;34,5;11,3;1,5;238;7,7;23,5;31,2;1,1;0,76;12,7;0;16,9;564;65;0;2;
9/08/2024 20:00;24,1;8,5;1,2;142;4,2;21,8;26,1;0,8;0,58;13,1;0;16,3;565;57;0,1;0;
9/08/2024 21:00;22,7;6;1,7;158;5;22,9;27,9;0,8;0,52;11,9;0;15,4;565;69;0,7;0;
9/08/2024 22:00;16,8;7,7;2,1;158;3,5;18,9;22,4;0,8;0,4;10,9;0;14,3;566;82;2,2;0;
9/08/2024 23:00;14,9;10;0,9;258;3;22,8;25,8;0,9;0,49;7,2;0;13,8;566;87;0,1;0;
10/08/2024 0:00;10,7;7,4;0,8;268;3,9;27,8;31,7;1;0,58;5,8;0;14,2;565;83;0;0;
10/08/2024 1:00;11,1;6,3;0,9;281;4,1;26,3;30,4;0,8;0,43;8,5;0;14,1;565;79;0;0;
10/08/2024 2:00;10,3;9,4;0,7;281;2,1;26;28,2;0,5;0,39;6,9;0;13,7;565;83;0;0;
10/08/2024 3:00;19,1;7,8;1;201;0,8;12,4;13,2;0,5;0,12;17,8;0;13,9;565;76;0;0;
10/08/2024 4:00;14,1;6,6;0,8;256;1,4;15,8;17,2;0,5;0,15;11,5;0;13,2;565;84;0;0;
10/08/2024 5:00;10,6;5,4;0,5;238;1,4;18,3;19,8;0,6;0,15;9,4;0;13,3;565;83;0;0;
10/08/2024 6:00;8,2;5,5;0,7;296;8,9;29,1;38;0,7;0,47;3,4;0;13,2;565;83;0;1;
10/08/2024 7:00;9,7;4,3;0,4;223;16,4;31,1;47,5;1;0,77;3,9;0;13,9;565;78;0;33;
10/08/2024 8:00;11,7;7,3;0,9;259;11,9;24,1;36;1,3;0,62;10;0;14,6;566;72;0;153;
10/08/2024 9:00;22,1;9,1;1;228;9;18,5;27,6;1;0,46;16;0;15,5;566;66;0;249;
10/08/2024 10:00;28,7;7,8;1,3;347;5,7;13,2;18,9;0,7;0,42;21,5;0;16,5;566;60;0;403;
10/08/2024 11:00;22,3;8,8;0,9;255;7;17,6;24,6;0,7;0,54;21,2;0;17,4;566;57;0;337;
10/08/2024 12:00;22;22;1,5;203;11,1;15,9;27;0,9;0,46;14,7;0;17,4;565;70;0;464;
10/08/2024 13:00;17,4;17,4;3,5;141;5,4;6,8;12,2;0,7;0,21;18,9;0;17,5;565;63;0;705;
10/08/2024 14:00;15,6;15,6;4,6;145;5,4;5,4;10,9;0,6;0,26;16;0;17,6;564;61;0;912;
10/08/2024 15:00;19,2;11,3;3,5;146;4,7;5,4;10,1;0,7;0,21;15,6;0;16,8;564;64;0;532;
10/08/2024 16:00;13,8;9,2;3,6;147;4,6;4,8;9,4;0,6;0,21;16,7;0;17;564;62;0;677;
10/08/2024 17:00;10;8,2;3,1;141;4,9;6,2;11,1;0,6;0,26;16,5;0;17,5;563;57;0;329;
10/08/2024 18:00;13;5,9;2,8;150;4,4;8,2;12,6;0,6;0,26;13,1;0;16,2;564;62;0;62;
10/08/2024 19:00;9;4,2;2;159;4,9;13,2;18,1;0,6;0,38;9,1;0;16;564;62;0;1;
10/08/2024 20:00;6,3;3,1;2,2;166;5;11,5;16,5;0,6;0,33;11,7;0;15,2;565;69;0;0;
10/08/2024 21:00;4,4;2,4;2,2;168;4,5;12;16,6;0,5;0,37;10,8;0;14,3;565;69;0;0;
10/08/2024 22:00;5,8;1,8;2,5;150;5,8;9,6;15,3;0,6;0,27;12,6;0;13,8;566;67;0;0;
10/08/2024 23:00;4,9;2,2;0,8;208;3,1;15,5;18,6;0,7;0,41;7,5;0;14,1;566;69;0;0;
11/08/2024 0:00;5;2,2;1;166;4,3;17,9;22,3;0,7;0,41;4,6;0;13,1;566;85;0,7;0;
11/08/2024 1:00;6,8;1,9;0,6;242;7,7;21,9;29,6;0,7;0,57;1,5;0;12,7;566;92;0,5;0;
11/08/2024 2:00;10,8;6,1;0,4;218;3,5;20,2;23,7;0,8;0,47;2;0;12,7;565;92;0,1;0;
11/08/2024 3:00;9,1;5,5;0,6;309;11,4;22,2;33,6;0,8;0,66;1,6;0;12,7;565;94;0,2;0;
11/08/2024 4:00;14,7;5,1;0,6;314;19,4;22,3;41,7;0,8;0,68;1,2;0;12,5;565;97;0,4;0;
11/08/2024 5:00;15,6;4,9;0,5;273;12,6;20,7;33,3;0,8;0,52;2,2;0;12,5;565;96;0;0;
11/08/2024 6:00;18,5;5,6;0,6;233;2,3;13,9;16,2;0,7;0,3;4,7;0;12,3;565;92;0;1;
11/08/2024 7:00;13,1;6;0,9;215;8,7;16,5;25,2;0,9;0,51;5,1;0;12,9;566;88;0;93;
11/08/2024 8:00;9,7;5,7;2,6;146;3,8;7,1;10,8;0,8;0,31;17,1;0;13,8;566;77;0;247;
11/08/2024 9:00;7,9;5,1;3,1;137;2,8;4,3;7,1;0,6;0,3;20,8;0;15,5;566;66;0;548;
11/08/2024 10:00;12,1;7,7;3,1;138;3,3;3,9;7,2;0,7;0,3;20,9;0;16,7;566;60;0;820;
11/08/2024 11:00;14;14;2,8;136;3,2;4,4;7,7;0,8;0,29;21,7;0;18;566;52;0;852;
11/08/2024 12:00;0;10,6;3,7;132;3,4;4;7,4;0,8;0,29;22,4;0;18,3;566;50;0;899;
11/08/2024 13:00;0;9,6;3,8;134;4,5;3,4;8;0,7;0,31;22,8;0;18,6;565;49;0;1179;
11/08/2024 14:00;0;17,8;3,9;142;3,4;4,9;8,4;0,8;0,31;22,8;0;19,3;565;46;0;918;
11/08/2024 15:00;0;13,1;4;139;3,3;4,8;8;0,8;0,3;20,7;0;19;564;48;0;757;
11/08/2024 16:00;0;9,4;4,1;141;2,7;3,9;6,5;0,9;0,28;21,5;0;19;564;48;0;513;
11/08/2024 17:00;0;7,2;4,4;142;2,5;4,4;6,9;0,8;0,3;22,8;0;18,2;564;50;0;214;
11/08/2024 18:00;0;5;3,4;148;3,4;6,8;10,2;0,8;0,35;20,7;0;17,4;564;50;0;117;
11/08/2024 19:00;0;4,7;1,6;151;2,5;10,4;13;0,8;0,45;17,2;0;16,6;565;54;0;2;
11/08/2024 20:00;0;3,4;1,6;176;2,3;12,4;14,7;0,9;0,48;15,7;0;16,2;565;52;0;0;
11/08/2024 21:00;0;3,4;1;224;3,9;17,5;21,5;1,2;0,57;9,8;0;15,5;565;62;0;0;
11/08/2024 22:00;0;3,4;0,7;223;3,3;18,5;21,8;1,7;0,59;8,7;0;15,2;566;62;0;0;
11/08/2024 23:00;0;2,8;0,6;192;2,4;17,4;19,8;1,3;0,51;9;0;14,7;566;67;0;0;
12/08/2024 0:00;0;7,3;0,6;215;1,8;16,3;18;1,5;0,42;8,7;0;14,6;566;68;0;0;
12/08/2024 1:00;0;6,5;0,5;214;1,1;9,8;10,9;1,2;0,3;12,2;0;14,4;566;68;0;0;
12/08/2024 2:00;0;6,1;0,4;224;1;8,3;9,3;1,5;0,25;12,6;0;14,2;565;69;0;0;
12/08/2024 3:00;0;5,5;0;210;0,8;9,8;10,6;1,3;0,26;11,1;0;14,3;565;68;0;0;
12/08/2024 4:00;0;5,1;0,4;223;0,8;10,7;11,6;1,7;0,26;10,1;0;14,2;565;68;0;0;
12/08/2024 5:00;0;5,8;0,7;232;4,9;17;21,9;1,1;0,41;5,6;0;14;565;69;0;0;
12/08/2024 6:00;0;5,5;0,9;25;54,8;27,7;82,5;1,2;1;1,7;0;13,4;565;79;0;1;
12/08/2024 7:00;0;6,4;0,6;298;118;32,9;150,9;1,5;2,45;1,9;0;14,1;565;75;0;95;
12/08/2024 8:00;46,7;12,2;1,1;140;34,2;26,9;61,1;1,5;1,31;9,1;0;16,9;565;54;0;373;
12/08/2024 9:00;38,2;13,4;3,6;139;7,4;9,2;16,6;0,9;0,41;19,6;0;18;566;48;0;658;
12/08/2024 10:00;32,1;14;4,1;141;3,8;4,9;8,7;0,9;0,31;20,5;0;18,8;565;45;0;911;
12/08/2024 11:00;28,4;11,3;4;152;5,6;6,5;12,1;0,9;0,32;20,5;0;19,8;565;43;0;1099;
12/08/2024 12:00;22,3;9,2;4,5;145;5,1;4,9;9,9;0,9;0,31;20;0;19,8;565;46;0;1020;
12/08/2024 13:00;18,2;6,9;3,9;148;4,1;3,3;7,4;0,9;0,3;19,5;0;20,1;565;46;0;1005;
12/08/2024 14:00;23,5;9,2;3,7;145;4,5;3,8;8,3;1;0,3;17,5;0;20,1;564;47;0;752;
12/08/2024 15:00;24,3;7,7;3,6;148;5,7;4,6;10,2;1;0,31;17,7;0;20,5;564;44;0;732;
12/08/2024 16:00;17,3;6,4;3,7;147;5,9;5,8;11,7;1;0,36;17,3;0;20,1;563;46;0;479;
12/08/2024 17:00;16,1;5,5;3,6;146;5,1;6,5;11,6;1;0,37;16,1;0;19;564;51;0;313;
12/08/2024 18:00;12,2;4,7;3,5;143;4,4;7,1;11,6;1;0,41;14,7;0;17,7;564;57;0;103;
12/08/2024 19:00;8,5;3,4;3,4;140;4,2;11,1;15,3;1;0,55;13,6;0;16,4;564;62;0;2;
12/08/2024 20:00;6,1;2,6;2,1;152;3,4;12,6;16,1;1;0,5;13,9;0;15,7;565;61;0;0;
12/08/2024 21:00;4,8;2,3;1,5;185;2,8;10,6;13,5;1;0,41;15,5;0;15,4;565;66;0;0;
12/08/2024 22:00;3,7;1,9;2,8;139;2,5;8,3;10,7;1;0,35;17,8;0;15,3;565;65;0;0;
12/08/2024 23:00;3,4;1,7;1,7;145;1,1;6,9;8,1;0,9;0,32;17,8;0;15,2;566;65;0;0;
13/08/2024 0:00;6,7;1,6;2,1;140;0,7;4,6;5,3;1,1;0,25;21,1;0;15;566;62;0;0;
13/08/2024 1:00;5,8;1,9;2,4;133;0,6;2,3;2,9;0,6;0,15;21,8;0;14,8;565;65;0;0;
13/08/2024 2:00;5,2;1,7;2,6;130;0,6;2,5;3,1;0,6;0,19;21,4;0;14,6;565;67;0;0;
13/08/2024 3:00;4,7;1,8;1,9;147;0,7;3,4;4,1;0,5;0,17;19,3;0;13,4;565;82;0;0;
13/08/2024 4:00;4,8;2;1;272;1;8,5;9,5;0,6;0,2;12,9;0;13,3;564;84;0;0;
13/08/2024 5:00;6,2;2;0,6;235;1,3;14,2;15,5;0,7;0,22;9,8;0;13,5;565;81;0;0;
13/08/2024 6:00;7,9;2,1;0,6;237;7;22,4;29,4;0,7;0,46;5;0;13,9;565;77;0;0;
13/08/2024 7:00;8,5;2,1;0,8;274;16,8;26,3;43,1;0,7;0,88;3;0;12,9;566;89;0,6;18;
13/08/2024 8:00;6,9;2,2;0,8;255;39,4;30,5;69,9;0,8;1,65;2,8;0;13,2;566;90;0,3;79;
13/08/2024 9:00;12,8;2,7;1,2;258;29,5;27,8;57,2;0,9;1,15;6,4;0;13,9;566;83;0;168;
13/08/2024 10:00;16,5;2,7;1,7;180;10,3;13,9;24,2;0,8;0,51;13,5;0;15,7;566;71;0;393;
13/08/2024 11:00;19;5,7;1,8;140;5;7,2;12,2;0,6;0,35;15,7;0;16,6;566;63;0;322;
13/08/2024 12:00;14,5;5,5;3,3;138;4,8;6,3;11,1;0,6;0,3;17,7;0;16,5;566;62;0;529;
13/08/2024 13:00;14,3;5,5;4;137;4,3;4,4;8,7;0,6;0,31;18;0;17,3;565;60;0;934;
13/08/2024 14:00;21;12,9;4,6;135;4,6;4,9;9,5;0,6;0,32;16,7;0;17,4;564;60;0;1176;
13/08/2024 15:00;17,7;9,6;3,8;146;4;4,3;8,3;0,8;0,32;18,3;0;17,4;564;58;0;942;
13/08/2024 16:00;13;7,8;3,1;163;7;6,3;13,3;0,7;0,37;18,4;0;17,4;564;56;0;532;
13/08/2024 17:00;10;5,5;3,8;143;5,5;6;11,6;0,7;0,37;17,7;0;16,9;564;58;0;350;
13/08/2024 18:00;7,7;3,9;3,2;138;4,7;9,1;13,8;0,6;0,52;13,1;0;16,1;564;61;0;55;
13/08/2024 19:00;5,4;2,8;3;144;5,6;12,6;18,3;0,7;0,61;14;0;15,4;564;63;0;1;
13/08/2024 20:00;10,7;2,1;2,4;143;6,2;17;23,1;0,7;0,69;10,3;0;15,1;565;67;0;0;
13/08/2024 21:00;8,3;1,8;1,5;158;4,4;15,9;20,3;0,7;0,6;12,1;0;15,1;566;68;0;0;
13/08/2024 22:00;6,6;1,5;1,5;131;1,8;9,5;11,3;0,6;0,46;17,2;0;15;566;64;0;0;
13/08/2024 23:00;5,1;2,3;2;134;6,6;9,5;16,2;0,6;0,45;17,7;0;14,5;566;68;0;0;
14/08/2024 0:00;4,6;3,4;1,1;161;0,9;6,2;7;0,7;0,36;17,8;0;14,1;566;72;0;0;
14/08/2024 1:00;19,5;4,7;0,8;212;0,7;10;10,7;0,7;0,37;15;0;13,9;565;72;0;0;
14/08/2024 2:00;14,5;7,1;0,8;244;5,6;10,5;16,2;0,9;0,38;14,6;0;13,4;565;75;0;0;
14/08/2024 3:00;17,5;6,6;0,6;207;1,1;9,1;10,2;1;0,36;14,3;0;13,3;565;76;0;0;
14/08/2024 4:00;12,8;7,8;0;198;0,8;9,4;10,1;0,7;0,33;13,8;0;13;565;77;0;0;
14/08/2024 5:00;15,3;7,1;0,7;234;2,2;18,7;20,9;0,9;0,42;6,3;0;13;565;77;0;0;
14/08/2024 6:00;22,8;7,8;1;289;19,2;29,8;48,9;1,2;0,82;2,1;0;13,1;565;75;0;0;
14/08/2024 7:00;26,8;8,9;0,7;214;10,1;25,6;35,7;0,9;0,85;7,6;0;13,8;565;73;0;30;
14/08/2024 8:00;25,6;19;1,5;170;11,7;18,1;29,8;0,8;0,87;13,2;0;14,4;566;70;0;160;
14/08/2024 9:00;27,6;25,7;2,4;142;5,4;8,5;13,9;0,6;0,53;20;0;15,3;566;65;0;552;
14/08/2024 10:00;23,1;18,4;2,5;147;4,9;6,1;10,9;0,7;0,47;22,7;0;16,9;566;57;0;841;
14/08/2024 11:00;29,9;18,4;1,9;173;3,9;6,8;10,7;0,8;0,49;23,2;0;18,1;565;52;0;728;
14/08/2024 12:00;21,2;14;3,7;143;4,8;4,9;9,8;0,7;0,41;22,1;0;18,2;565;50;0;542;
14/08/2024 13:00;21,8;16,7;3,7;137;4,8;5,5;10,3;0,6;0,47;20;0;17,7;565;53;0;300;
14/08/2024 14:00;15,6;11,7;3,6;139;4,4;7,1;11,5;0,7;0,45;19,3;0;17,7;565;54;0;418;
14/08/2024 15:00;16,2;8,7;3,6;134;4,5;5,5;9,9;0,8;0,43;19,5;0;18,4;564;52;0;884;
14/08/2024 16:00;21,2;18,9;3,6;148;5;6,5;11,5;0,8;0,48;18;0;17,7;564;55;0;337;
14/08/2024 17:00;15;13,8;3;149;6,3;8,8;15,1;0,7;0,54;17,4;0;17,7;564;55;0;253;
14/08/2024 18:00;18,8;12,7;3,2;141;5,1;11,1;16,2;0,7;0,7;15,4;0;16,6;564;60;0;49;
14/08/2024 19:00;17,7;8,8;2,5;145;5,2;13,3;18,5;0,8;0,76;15,1;0;15,8;565;65;0;1;
14/08/2024 20:00;15,9;6,9;1,3;188;5,8;18,2;23,9;0,9;0,83;11;0;15,6;565;66;0;0;
14/08/2024 21:00;11,6;7,9;1,6;160;4;12,4;16,4;0,7;0,57;15,5;0;15,2;566;65;0;0;
14/08/2024 22:00;14,8;13;0,6;219;2,7;20,2;22,8;0,8;0,69;7,4;0;14,8;566;69;0;0;
14/08/2024 23:00;15,9;9,9;0,9;154;2,1;20,3;22,4;0,7;0,69;8;0;14,6;566;67;0;0;
15/08/2024 0:00;20,4;7,1;1,1;158;1,8;18;19,8;0,7;0,59;8;0;14,3;566;69;0;0;
15/08/2024 1:00;14,4;10,4;0,8;162;1,9;17,6;19,5;0,6;0,49;7,1;0;13,9;566;71;0;0;
15/08/2024 2:00;16,2;9;0,9;164;1;10,4;11,4;0,5;0,35;13,4;0;14,2;565;70;0;0;
15/08/2024 3:00;19,8;10,2;0,6;156;0,7;5,1;5,8;0,4;0,28;15,8;0;13,3;565;82;0;0;
15/08/2024 4:00;14,5;9,4;0,4;247;0,6;9,3;10;0,4;0,36;10,1;0;13,1;565;83;0;0;
15/08/2024 5:00;14;14;0,6;222;4,7;20,5;25,2;0,5;0,49;2,6;0;12,9;565;83;0;0;
15/08/2024 6:00;10,9;10,9;1,8;115;11,1;23,5;34,7;0,5;0,8;3,6;0;13,2;565;79;0;1;
15/08/2024 7:00;11,5;7,8;1,9;137;15,4;22;37,4;0,5;0,85;8,6;0;14,6;566;65;0;93;
15/08/2024 8:00;16,5;6,5;3,1;152;8,8;10,5;19,3;0,4;0,6;16,3;0;16,1;566;55;0;380;
15/08/2024 9:00;17,7;10,5;3,8;147;5;5,9;10,9;0,3;0,36;19,6;0;17,2;566;48;0;657;
15/08/2024 10:00;19,1;10,8;4,3;144;3,9;4,7;8,5;0,4;0,32;20,5;0;17,9;566;47;0;928;
15/08/2024 11:00;19,7;8,9;4,4;135;0;0;0;0;0;0;0;18,9;566;44;0;1103;
15/08/2024 12:00;14,5;7,1;4,2;142;0;0;0;0;0;0;0;19,6;566;43;0;1207;
15/08/2024 13:00;14,5;8,1;3,9;142;0;0;0;0;0;0;0;19,9;565;43;0;1080;
15/08/2024 14:00;13,9;7,1;3,5;149;0;0;0;0;0;0;0;19,8;565;43;0;494;
15/08/2024 15:00;14,8;6,1;3,2;141;5,2;7,5;12,7;0,4;0,33;26,6;0;19,5;564;45;0;534;
15/08/2024 16:00;12,1;5,7;3,4;151;4,8;7,7;12,5;0,3;0,37;27,2;0;19,9;564;44;0;352;
15/08/2024 17:00;16,7;4,8;3,3;143;4,7;9,2;13,8;0,5;0,41;25,2;0;18,9;564;49;0;195;
15/08/2024 18:00;11,6;4;3,1;138;3,7;10;13,7;0,5;0,49;25,6;0;17,9;564;55;0;57;
15/08/2024 19:00;8,1;4,2;2,2;154;4;15,4;19,4;0,5;0,64;19,7;0;16,9;565;63;0;0;
15/08/2024 20:00;5,6;3,7;1,4;151;3,5;18,8;22,4;0,5;0,7;15,7;0;16,6;565;64;0;0;
15/08/2024 21:00;6,3;3,7;1,3;133;1,8;13,6;15,5;0,5;0,53;20,1;0;16,5;565;62;0;0;
15/08/2024 22:00;14,5;4,5;2,2;143;5,1;11,4;16,4;0,5;0,47;23,1;0;16,1;566;65;0;0;
15/08/2024 23:00;12,2;4,4;2,2;148;2,8;10;12,8;0,5;0,44;23,3;0;15,8;566;65;0;0;
16/08/2024 0:00;10,9;4,1;1,8;153;1;7,5;8,6;0,4;0,35;25;0;15,4;566;66;0;0;
16/08/2024 1:00;10,3;4;0,9;196;0,8;6,1;7;0,6;0,29;24,8;0;15,2;565;66;0;0;
16/08/2024 2:00;11,3;4;1,5;148;0,7;4,1;4,8;0,6;0,24;26,7;0;15;565;65;0;0;
16/08/2024 3:00;13,5;3,9;1,4;187;0,6;4,8;5,4;0,5;0,25;25,1;0;14,8;565;67;0;0;
16/08/2024 4:00;10;4,6;1,8;162;0,7;3,8;4,5;0,6;0,23;25,8;0;14,6;565;69;0;0;
16/08/2024 5:00;13,5;5;1,2;177;1,2;7,6;8,8;0,7;0,28;21,7;0;14,5;565;69;0;0;
16/08/2024 6:00;9,8;5;1,8;169;2,9;12,5;15,4;0,6;0,38;16;0;14,2;565;73;0;1;
16/08/2024 7:00;11,2;4,7;0,9;195;14,2;23,3;37,4;0,6;0,83;6,1;0;13,8;565;81;0;40;
16/08/2024 8:00;7,9;4,3;2;169;14,9;18,3;33,2;0,7;0,71;17,4;0;15,8;566;62;0;335;
