Fecha;PM10;PM2.5;Vel Viento 10M;Dir Viento 10M;NO;NO2;NOX;SO2;CO;OZONO;BC;Temperatura;Presion Baro;Temperatura 8M;Temperatura 20M;HR;Precipitacion;Rad Solar
9/12/2024 8:00;15;10;1,7;107;8;7,3;15,3;0,5;0,2;15,9;0;14,3;564;13,9;14;70,12;0;64
9/12/2024 9:00;23;7;1,3;129;3,8;2,9;6,6;0,5;0,13;21,1;0;15,2;564;14,7;14,4;65,05;0;126
9/12/2024 10:00;16;6;1,7;112;5,7;3;8,6;0,6;0,12;21,5;0;17,4;564;16,6;15,6;58,77;0;292
9/12/2024 11:00;19;6;2,2;106;5,7;2;7,7;0,6;0,11;23,3;0;18,8;564;17,7;16,5;52,58;0;456
9/12/2024 12:00;17;9;2;101;5;1,9;6,9;0,6;0,1;23,5;0;18,8;564;17,8;16,8;48,45;0;382
9/12/2024 13:00;16;10;2,3;113;4,4;0,4;4,7;0,6;0,09;23,8;0;20,4;563;19;17,7;45,4;0;644
9/12/2024 14:00;13;4;2,2;87;5,5;2,1;7,6;0,6;0,1;22,6;0;19,9;563;18,8;18;41,35;0;348
9/12/2024 15:00;41;14;2;112;5,7;2,5;8,2;0,7;0,43;22,4;0;20,2;562;19,3;18,1;44,1;0;330
9/12/2024 16:00;15;12;2,2;114;6,8;4,2;11;0,6;0,14;20,8;0;18,9;562;18,4;17,8;46,32;0;200
9/12/2024 17:00;14;8;1,4;192;3,3;3,5;6,8;0,5;0,11;20,4;0;16,9;562;16,5;16,6;52,22;0;45
9/12/2024 18:00;25;16;1,8;155;7;8;15;0,5;0,21;15,7;0;15,1;562;15;15,6;57,75;0;2
9/12/2024 19:00;24;15;1;125;13,3;14,6;27,9;0,4;0,31;7,6;0;13,5;563;13,5;14,4;64,69;0;0
9/12/2024 20:00;19;12;0,6;105;16,2;14,3;30,5;0,4;0,29;6,6;0;12,9;563;12,9;13,8;66,2;0;0
9/12/2024 21:00;29;9;0,7;287;27,2;16,8;44;0,3;0,34;2,4;0;11,6;564;11,6;12,8;68,43;0;0
9/12/2024 22:00;19;10;0,6;274;25,5;15,2;40,7;0,2;0,31;2,1;0;10,4;564;10,6;12,2;72,67;0;0
9/12/2024 23:00;36;19;0,5;322;75,5;15;90,6;0,5;0,61;1,5;0;10,2;564;10,2;11,5;74,93;0;0
10/12/2024 0:00;29;16;0,5;348;126,6;13,5;140;0,5;0,74;1,4;0;8,7;564;8,9;10,6;76,12;0;0
10/12/2024 1:00;31;19;0,6;340;138,6;14,3;152,9;1;0,59;1,4;0;8;563;8,2;9,6;80,71;0;0
10/12/2024 2:00;16;12;0,8;308;32,5;12;44,5;0,6;0,23;1,3;0;8,6;563;8,4;9,2;82,81;0;0
10/12/2024 3:00;21;16;0,9;336;29,8;12,8;42,7;1,3;0,21;1,4;0;9,1;563;8,9;9,6;80,7;0;0
10/12/2024 4:00;37;17;0,8;340;24,3;12,7;37;4,7;0,22;1,4;0;9,4;563;9,2;9,9;79,56;0;0
10/12/2024 5:00;44;27;0,8;342;97;14,5;111,5;3,3;0,36;1,4;0;9,3;563;9,2;10,5;79,86;0;0
10/12/2024 6:00;40;31;0,5;325;103,3;15,7;119;2,9;0,43;1,5;0;9;563;9;10,5;80,3;0;0
10/12/2024 7:00;78;57;0,7;29;0;0;0;3,2;2,27;1,9;0;9,8;564;10,4;11,5;82,41;0;20
10/12/2024 8:00;50;36;1,4;347;0;0;0;5;1,25;4;0;13,7;564;12,9;12,3;74,66;0;170
10/12/2024 9:00;20;4;1,5;112;0;0;0;1,2;0,14;17,9;0;19;564;17,7;15,3;53,94;0;518
10/12/2024 10:00;21;6;2;99;0;0;0;0;0;0;0;19,4;564;18;16,2;47,51;0;563
10/12/2024 11:00;19;5;1,9;77;0;0;0;0;0;0;0;18,2;564;17;16,1;47,73;0;321
10/12/2024 12:00;37;22;1,9;73;0;0;0;0;0;0;0;19,7;564;18,4;17;45,78;0;460
10/12/2024 13:00;11;6;1,9;24;0;0;0;0;0;0;0;19,6;563;18,3;17,5;41,69;0;315
10/12/2024 14:00;12;4;1,5;346;0;0;0;0;0;0;0;19,7;563;18,9;17,8;41,77;0;307
10/12/2024 15:00;21;10;1,9;316;7,2;6,3;13,5;0;0,6;19,1;0;19,1;562;18,5;18;43,1;0;184
10/12/2024 16:00;30;14;2,4;100;9,4;7,6;17;0,6;0,25;16,6;0;18,9;562;18,1;17,3;47,85;0;233
10/12/2024 17:00;17;10;1,5;120;6,7;7,8;14,5;0,6;0,2;16,6;0;18,6;562;18,5;17,2;48,33;0;108
10/12/2024 18:00;22;10;0,9;159;6,8;10,3;17,1;0,7;0,23;13,5;0;15,5;562;15,7;16,3;52,83;0;2
10/12/2024 19:00;34;20;0,7;129;48,9;24,8;73,7;0,7;0,64;1,5;0;13,3;563;13,4;14,6;60,86;0;0
10/12/2024 20:00;27;14;0,7;281;47;20,2;67,2;0,6;0,56;1,7;0;11,5;563;11,8;13,2;67,79;0;0
10/12/2024 21:00;26;11;1;186;65,3;19,8;85,1;0,7;0,61;2,6;0;10,9;563;11,2;12,6;74,2;0;0
10/12/2024 22:00;40;28;0,6;2;150,5;25,3;175,8;0,8;1,15;0,5;0;9,1;564;9,5;11,6;73,66;0;0
